ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
12372,109-TZ-T01,Pre-PQ Process,SO-441,DN-246,Tanzania,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,13-Aug-07,13-Aug-07,13-Aug-07,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,4776,170980.8,35.8,0.6,"Aurobindo Unit III, India",No,See DN-246 (ID#:11138),See DN-246 (ID#:11138),273.57
12373,104-CI-T01,Pre-PQ Process,SO-524,DN-268,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,14-Aug-07,14-Aug-07,14-Aug-07,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,5344,86893.44,16.26,0.54,"Aurobindo Unit III, India",No,See DN-268 (ID#:12074),See DN-268 (ID#:12074),139.03
12375,110-ZM-T01,Pre-PQ Process,SO-621,DN-224,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,09-Jul-07,09-Jul-07,09-Jul-07,ARV,Pediatric,SCMS from RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Abacavir,Generic,20mg/ml,Oral solution,240,350,7525,21.5,0.09,"Aurobindo Unit III, India",Yes,124,874.57,12.04
12378,110-ZM-T01,Pre-PQ Process,SO-314,DN-270,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,07-Aug-07,07-Aug-07,07-Aug-07,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,48348,786138.48,16.26,0.54,"Aurobindo Unit III, India",No,See DN-270 (ID#:10843),See DN-270 (ID#:10843),1257.82
12379,111-MZ-T01,Pre-PQ Process,SO-502,DN-282,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,10-Oct-07,10-Oct-07,10-Oct-07,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,7750,30612.5,3.95,0.02,"Aurobindo Unit III, India",No,See DN-282 (ID#:11144),See DN-282 (ID#:11144),48.98
12384,109-TZ-T01,Pre-PQ Process,SO-768,DN-239,Tanzania,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,30-Jul-07,30-Jul-07,30-Jul-07,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,11807,42150.99,3.57,0.06,"Aurobindo Unit III, India",Yes,1050,3291,67.44
12388,104-CI-T01,Pre-PQ Process,SO-523,DN-260,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,03-Aug-07,03-Aug-07,03-Aug-07,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,23472,176040,7.5,0.12,"Cipla, Goa, India",No,See DN-260 (ID#:11426),See DN-260 (ID#:11426),281.66
12391,104-CI-T01,Pre-PQ Process,SO-844,DN-315,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,24-Aug-07,24-Aug-07,24-Aug-07,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,30,55032,110064,2,0.07,"Cipla, Goa, India",Yes,3673,12438,176.1
12393,109-TZ-T01,Pre-PQ Process,SO-455,DN-290,Tanzania,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,10-Sep-07,10-Sep-07,10-Sep-07,ARV,Adult,SCMS from RDC,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Ritonavir,Norvir,100mg,Capsule,336,157,6022.52,38.36,0.11,ABBVIE (Abbott) Logis. UK,No,See DN-290 (ID#:10859),See DN-290 (ID#:10859),9.64
12395,111-MZ-T01,Pre-PQ Process,SO-298,DN-304,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,21-Sep-07,21-Sep-07,21-Sep-07,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,2744,6695.36,2.44,0.01,"Cipla, Goa, India",No,See DN-304 (ID#:10589),See DN-304 (ID#:10589),10.71
12396,111-MZ-T01,Pre-PQ Process,SO-298,DN-304,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,21-Sep-07,21-Sep-07,21-Sep-07,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,2185,8630.75,3.95,0.02,"Aurobindo Unit III, India",No,See DN-304 (ID#:10589),See DN-304 (ID#:10589),13.81
12397,104-CI-T01,Pre-PQ Process,SO-589,DN-314,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,24-Aug-07,24-Aug-07,24-Aug-07,ARV,Pediatric,SCMS from RDC,"Efavirenz 50mg [Stocrin/Sustiva], capsule, 30 Caps",Efavirenz,Stocrin/Sustiva,50mg,Capsule,30,738,2560.86,3.47,0.12,"MSD, Haarlem, NL",No,See DN-314 (ID#:11757),See DN-314 (ID#:11757),4.1
12399,111-MZ-T01,Pre-PQ Process,SO-944,DN-310,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,21-Sep-07,21-Sep-07,21-Sep-07,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,N/A,Test kit,20,2500,80000,32,1.6,"Trinity Biotech, Plc",Yes,841,3818.4,128
12400,110-ZM-T01,Pre-PQ Process,SO-908,DN-319,Zambia,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,29-Aug-07,29-Aug-07,29-Aug-07,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,30000,91200,3.04,0.05,"Aurobindo Unit III, India",No,See DN-319 (ID#:11765),See DN-319 (ID#:11765),145.92
12404,109-TZ-T01,Pre-PQ Process,SO-1075,DN-360,Tanzania,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,11-Oct-07,11-Oct-07,11-Oct-07,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",Efavirenz,Stocrin/Sustiva,200mg,Capsule,90,1987,64418.54,32.42,0.36,MSD South Granville Australia,Yes,238,2465,103.07
12406,110-ZM-T01,Pre-PQ Process,SO-940,DN-366,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,27-Sep-07,27-Sep-07,27-Sep-07,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,12420,101223,8.15,0.14,"Aurobindo Unit III, India",No,See DN-366 (ID#:11161),See DN-366 (ID#:11161),161.96
12407,110-ZM-T01,Pre-PQ Process,SO-1077,DN-367,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,28-Sep-07,28-Sep-07,28-Sep-07,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,16974,125607.6,7.4,0.12,"Cipla, Goa, India",Yes,1732,7927.55,200.97
12408,110-ZM-T01,Pre-PQ Process,SO-1066,DN-368,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,02-Oct-07,02-Oct-07,02-Oct-07,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,604,9664,16,0.18,"Aurobindo Unit III, India",Yes,72,723.59,15.46
12411,104-CI-T01,Pre-PQ Process,SO-963,DN-323,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,14-Sep-07,14-Sep-07,14-Sep-07,ARV,Pediatric,SCMS from RDC,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,100mg,Chewable/dispersible tablet,60,1696,13144,7.75,0.13,"Aurobindo Unit III, India",No,See DN-323 (ID#:10588),See DN-323 (ID#:10588),21.03
12413,113-ZW-T01,Pre-PQ Process,SO-891,DN-382,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,Pre-PQ Process,N/A - From RDC,05-Oct-07,05-Oct-07,05-Oct-07,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,N/A,Test kit,25,2492,49840,20,0.8,"Standard Diagnostics, Korea",Yes,738,3085.84,79.74
12416,104-CI-T01,Pre-PQ Process,SO-964,DN-379,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,15-Oct-07,15-Oct-07,15-Oct-07,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,5794,47221.1,8.15,0.14,"Ranbaxy, Paonta Shahib, India",No,See DN-379 (ID#:10890),See DN-379 (ID#:10890),75.55
12418,110-ZM-T01,Pre-PQ Process,SO-909,DN-400,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,02-Nov-07,02-Nov-07,02-Nov-07,ARV,Adult,SCMS from RDC,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,1381,2416.75,1.75,0.03,"Aurobindo Unit III, India",Yes,232,1320.08,3.87
12421,110-ZM-T01,Pre-PQ Process,SO-572,DN-388,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,09-Nov-07,09-Nov-07,09-Nov-07,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,11254,182990.04,16.26,0.54,"Aurobindo Unit III, India",No,See DN-388 (ID#:11188),See DN-388 (ID#:11188),292.78
12424,112-NG-T01,Pre-PQ Process,SO-1221,DN-409,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,16-Nov-07,16-Nov-07,16-Nov-07,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,1200,14904,12.42,0.41,"Aurobindo Unit III, India",No,See DN-409 (ID#:10903),See DN-409 (ID#:10903),23.85
12425,111-MZ-T01,Pre-PQ Process,SO-1064,DN-415,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,30-Nov-07,30-Nov-07,30-Nov-07,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,N/A,Test kit,20,5000,160000,32,1.6,"Trinity Biotech, Plc",No,See DN-415 (ID#:12120),See DN-415 (ID#:12120),256
12426,112-NG-T01,Pre-PQ Process,SO-1109,DN-422,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,09-Nov-07,09-Nov-07,09-Nov-07,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,1246,9345,7.5,0.12,"Cipla, Goa, India",No,See DN-422 (ID#:10634),See DN-422 (ID#:10634),14.95
12428,104-CI-T01,Pre-PQ Process,SO-1245,DN-423,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,13-Nov-07,13-Nov-07,13-Nov-07,ARV,Adult,SCMS from RDC,"Saquinavir 200mg [Invirase], capsules, 270 Caps",Saquinavir,Invirase,200mg,Capsule,270,23,1808.72,78.64,0.29,Roche Basel,No,See DN-423 (ID#:11194),See DN-423 (ID#:11194),2.89
12429,110-ZM-T01,Pre-PQ Process,SO-1653,DN-608,Zambia,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,10-Apr-08,10-Apr-08,10-Apr-08,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,25338,314697.96,12.42,0.41,Mylan (formerly Matrix) Nashik,Yes,1974,7836.6,503.52
12431,111-MZ-T01,Pre-PQ Process,SO-1039,DN-603,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,08-Apr-08,08-Apr-08,08-Apr-08,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,7128,67716,9.5,0.16,"Cipla, Goa, India",No,See DN-603 (ID#:11197),See DN-603 (ID#:11197),108.35
12432,104-CI-T01,Pre-PQ Process,SO-1101,DN-434,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,22-Nov-07,22-Nov-07,22-Nov-07,ARV,Pediatric,SCMS from RDC,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,200mg,Chewable/dispersible tablet,60,7744,297059.84,38.36,0.64,"Aurobindo Unit III, India",No,See DN-434 (ID#:11483),See DN-434 (ID#:11483),475.3
12433,104-CI-T01,Pre-PQ Process,SO-1101,DN-434,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,22-Nov-07,22-Nov-07,22-Nov-07,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,34020,422528.4,12.42,0.41,"Strides, Bangalore, India.",No,See DN-434 (ID#:11483),See DN-434 (ID#:11483),676.05
12434,117-ET-T01,Pre-PQ Process,SO-919,DN-389,Ethiopia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,31-Oct-07,31-Oct-07,31-Oct-07,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,3145,9560.8,3.04,0.05,"Aurobindo Unit III, India",Yes,162,810.86,15.3
12435,114-UG-T01,Pre-PQ Process,SO-1300,DN-435,Uganda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,10-Dec-07,10-Dec-07,10-Dec-07,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,140,1141,8.15,0.14,"Aurobindo Unit III, India",No,See DN-435 (ID#:10908),See DN-435 (ID#:10908),1.83
12438,104-CI-T01,Pre-PQ Process,SO-1308,DN-448,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,18-Dec-07,18-Dec-07,18-Dec-07,ARV,Adult,SCMS from RDC,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,6200,10850,1.75,0.03,"Aurobindo Unit III, India",Yes,354,4147.9,17.36
12439,110-ZM-T01,Pre-PQ Process,SO-1031,DN-454,Zambia,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,06-Dec-07,06-Dec-07,06-Dec-07,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,12240,503064,41.1,0.34,ABBVIE (Abbott) Logis. UK,Yes,2662,9736.5,804.9
12441,110-ZM-T01,Pre-PQ Process,SO-628,DN-493,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,28-Dec-07,28-Dec-07,28-Dec-07,ARV,Pediatric,SCMS from RDC,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,746,30660.6,41.1,0.14,ABBVIE (Abbott) Logis. UK,Yes,88,1566.21,49.06
12443,106-HT-T01,Pre-PQ Process,SO-1289,DN-498,Haiti,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,31-Dec-07,31-Dec-07,31-Dec-07,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,42000,142800,3.4,0.06,"Aurobindo Unit III, India",Yes,3957,32483.5,228.48
12446,110-ZM-T01,Pre-PQ Process,SO-1316,DN-506,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,Pre-PQ Process,N/A - From RDC,19-Dec-07,19-Dec-07,19-Dec-07,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,77724,264261.6,3.4,0.06,"Cipla, Goa, India",Yes,8554,24405,422.82
12447,117-ET-T01,Pre-PQ Process,SO-1530,DN-537,Ethiopia,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,20-Dec-07,25-Dec-07,25-Dec-07,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,12745,43333,3.4,0.06,"Aurobindo Unit III, India",Yes,1197,8332,69.33
12451,112-NG-T01,Pre-PQ Process,SO-1430,DN-567,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,16-Jan-08,24-Jan-08,24-Jan-08,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,4836,99138,20.5,0.34,"Aurobindo Unit III, India",Yes,531,3228,158.62
12452,104-CI-T01,Pre-PQ Process,SO-1657,DN-568,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,25-Jan-08,25-Jan-08,25-Jan-08,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,2121,87173.1,41.1,0.34,ABBVIE Ludwigshafen Germany,Yes,465,2206,139.48
12453,117-ET-T01,Pre-PQ Process,SO-1522,DN-519,Ethiopia,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,31-Jan-08,31-Jan-08,31-Jan-08,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,67624,839890.08,12.42,0.41,"Aurobindo Unit III, India",Yes,5840,20222.4,1343.82
12454,111-MZ-T01,Pre-PQ Process,SO-1039,DN-601,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,08-Apr-08,05-Apr-08,05-Apr-08,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,42700,576450,13.5,0.22,"Aurobindo Unit III, India",No,See DN-601 (ID#:10651),See DN-601 (ID#:10651),922.32
12455,107-RW-T01,Pre-PQ Process,SO-1534,DN-590,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,29-Feb-08,29-Feb-08,29-Feb-08,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,2000,3940,1.97,0.01,"Aurobindo Unit III, India",No,See DN-590 (ID#:11517),See DN-590 (ID#:11517),6.3
12456,110-ZM-T01,Pre-PQ Process,SO-1315,DN-508,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,28-Dec-07,28-Dec-07,28-Dec-07,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,58680,199512,3.4,0.06,"Aurobindo Unit III, India",Yes,5557,15245.25,319.22
12459,110-ZM-T01,Pre-PQ Process,SO-1035,DN-555,Zambia,PMO - US,From RDC,N/A - From RDC,N/A,Pre-PQ Process,N/A - From RDC,25-Jan-08,25-Jan-08,25-Jan-08,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,14465,179655.3,12.42,0.41,Mylan (formerly Matrix) Nashik,Yes,1135,4428.75,287.45
12460,104-CI-T01,Pre-PQ Process,SO-1104,DN-569,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,29-Jan-08,29-Jan-08,29-Jan-08,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,15000,29550,1.97,0.01,"Aurobindo Unit III, India",No,See DN-569 (ID#:11224),See DN-569 (ID#:11224),47.28
12461,107-RW-T01,Pre-PQ Process,SO-1222,DN-571,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,28-Jan-08,28-Jan-08,28-Jan-08,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,N/A,Test kit,100,2093,150675.07,71.99,0.72,Inverness Japan,No,See DN-571 (ID#:10660),See DN-571 (ID#:10660),241.08
12462,107-RW-T01,Pre-PQ Process,SO-1223,DN-572,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,28-Jan-08,28-Jan-08,28-Jan-08,HRDT,HIV test - Ancillary,SCMS from RDC,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",Generic,N/A,Test kit - Ancillary,100,1250,12.5,0.01,0,Inverness Japan,No,See DN-572 (ID#:11840),See DN-572 (ID#:11840),0.02
12464,106-HT-T01,Pre-PQ Process,SO-1288,DN-445,Haiti,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,22-Jan-08,22-Jan-08,22-Jan-08,ARV,Adult,SCMS from RDC,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,100,175,1.75,0.03,"Aurobindo Unit III, India",No,See DN-445 (ID#:10640),See DN-445 (ID#:10640),0.28
12465,112-NG-T01,Pre-PQ Process,SO-1430,DN-551,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,16-Jan-08,16-Jan-08,16-Jan-08,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,4,10.36,2.59,0.01,"Aurobindo Unit III, India",No,See DN-551 (ID#:11523),See DN-551 (ID#:11523),0.02
12470,117-ET-T01,Pre-PQ Process,SO-1529,DN-524,Ethiopia,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,04-Feb-08,04-Feb-08,04-Feb-08,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,3326,7150.9,2.15,0.01,"Aurobindo Unit III, India",Yes,1225,4485.25,11.44
12471,104-CI-T01,Pre-PQ Process,SO-1284,DN-610,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,05-Feb-08,19-Feb-08,19-Feb-08,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,35600,263440,7.4,0.12,"Cipla, Goa, India",Yes,3731,6778.91,421.5
12472,104-CI-T01,Pre-PQ Process,SO-1663,DN-611,C??te d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,06-Mar-08,19-Feb-08,19-Feb-08,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,371,3524.5,9.5,0.16,"Aurobindo Unit III, India",Yes,4689,8321.29,5.64
12473,113-ZW-T01,Pre-PQ Process,SO-1874,DN-803,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,01-Jul-08,01-Jul-08,01-Jul-08,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,N/A,Test kit,25,9700,194000,20,0.8,"Standard Diagnostics, Korea",Yes,2907,12781.58,310.4
12475,106-HT-T01,Pre-PQ Process,SO-2071,DN-693,Haiti,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,11-Apr-08,11-Apr-08,11-Apr-08,ARV,Pediatric,SCMS from RDC,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",Efavirenz,Stocrin/Sustiva,30mg/ml,Oral solution,180,70,1187.2,16.96,0.09,"MSD, Haarlem, NL",Yes,30,933.09,1.9
12476,106-HT-T01,Pre-PQ Process,SO-2071,DN-693,Haiti,PMO - US,From RDC,N/A - From RDC,Air,Pre-PQ Process,N/A - From RDC,11-Apr-08,11-Apr-08,11-Apr-08,ARV,Pediatric,SCMS from RDC,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",Efavirenz,Stocrin/Sustiva,30mg/ml,Oral solution,180,31,525.76,16.96,0.09,"MSD, Haarlem, NL",No,See DN-693 (ID#:12475),See DN-693 (ID#:12475),0.84
